Area,Bedrooms,Bathrooms,House_Age,Location_Score,Price
3235,4,2,21,8.232702637539827,1820327.0263753983
8576,5,1,7,7.463003703427711,4481130.037034277
6025,2,3,32,9.64883925104626,3209988.3925104626
1683,4,2,1,3.483068378083611,986830.683780836
1473,4,1,11,9.650920151071396,933509.2015107139
3200,5,1,3,6.051713974304348,1777017.1397430436
1033,4,3,29,7.529065111035834,731290.6511103583
7494,4,4,37,2.566470704120887,3931164.707041209
8806,5,1,34,3.730980066644139,4572309.800666441
5916,1,1,16,2.077527955918488,3021775.279559185
9571,2,1,29,5.118128533840946,4906181.285338409
3605,5,4,18,1.8650223175338463,1990150.2231753385
3156,5,2,42,4.295854135713739,1771958.5413571375
8748,1,2,23,7.386347432558158,4509363.474325581
9374,5,3,14,6.397051301343942,4902970.513013439
9283,5,1,1,5.154234104175911,4808542.341041759
8496,3,1,15,3.429611002697903,4364796.110026979
2359,1,4,44,5.164714858276429,1333147.1485827642
6716,4,3,37,9.40279827195692,3595527.982719569
2351,1,4,32,4.593282548020472,1317432.8254802048
6524,4,4,38,1.3969655699941357,3434969.6556999413
7612,1,3,42,9.571501484811039,3987715.0148481103
7402,5,1,40,7.352106155578496,3909521.061555785
5367,2,1,32,1.3129138099934732,2767629.138099935
8542,1,4,30,7.324506553092011,4439245.06553092
9856,5,2,7,6.40510802317664,5125551.080231766
352,4,2,21,5.806931668870666,354569.31668870663
2896,4,2,50,4.81581975721278,1631158.197572128
9018,2,4,46,8.071021542385626,4712710.215423856
3279,5,1,17,7.297149503369265,1835971.4950336926
6133,4,1,28,8.227548300239345,3257775.4830023935
5885,1,4,45,9.798378769625105,3142983.787696251
4378,2,4,48,4.200429025056504,2355004.290250565
6337,2,4,7,3.086729871387356,3302867.2987138736
4640,5,2,49,2.9846564460397293,2504346.564460397
1237,3,1,21,3.9469960604001106,743469.9606040011
5186,5,1,46,1.713407447201421,2748134.0744720143
1281,4,2,21,7.211361536894245,833113.6153689425
470,5,4,36,8.937163034673578,502371.63034673576
3066,2,2,49,1.231856515285769,1639818.5651528577
2613,3,2,46,6.804271079265703,1487542.710792657
1089,4,2,32,5.713104774382273,727631.0477438227
2865,5,4,37,9.256260677455616,1703562.6067745562
5250,3,2,1,4.583009169846976,2761330.0916984696
248,5,2,31,1.4899168318071991,284399.168318072
7804,1,3,17,4.314446288191542,4018644.4628819153
4535,5,4,48,3.859277176927295,2490092.771769273
8077,1,1,10,4.580881555684617,4124308.815556846
5192,3,4,27,8.324409094029882,2812744.090940299
4628,2,3,21,6.194944612564332,2471449.4461256433
9527,1,2,24,8.49678546636381,4910467.854663638
573,4,4,36,5.161145509517386,496111.45509517385
1740,4,2,15,3.170918244778899,1019209.182447789
1625,2,3,23,2.002305389830698,929023.053898307
1897,4,3,39,5.406684499945326,1147066.8449994533
7475,4,1,27,2.4123245218010743,3870123.2452180106
1624,1,2,41,1.9276598277781973,901776.598277782
7976,4,2,26,1.8739284705071144,4129739.2847050712
5418,1,1,38,4.3841003825671505,2806841.0038256715
4641,3,2,18,3.934196452472686,2458841.964524727
8354,4,3,30,2.5290356989967444,4342290.356989968
1961,5,4,43,1.6739893054739463,1178739.8930547396
4367,5,2,17,1.892468387769962,2340924.6838776995
9192,5,3,8,5.709878473481234,4802098.784734813
770,1,2,26,4.105004275078068,489050.0427507807
7196,2,3,28,9.34704507991143,3790470.450799114
91,3,3,23,7.010249541334533,232102.49541334534
2184,4,1,11,8.262092206224398,1275120.922062244
2730,3,2,12,1.9500316862174616,1480500.3168621745
6494,5,2,41,1.3257310789655326,3410757.3107896554
9365,5,3,41,5.518385019539619,4903183.850195396
128,1,3,12,2.750250023345592,162502.5002334559
6259,4,2,34,4.521679133181502,3301716.791331815
9541,4,2,29,7.382385754399757,4968823.8575439975
9339,2,2,4,4.700783408282978,4788507.83408283
3023,5,2,7,5.339772849642977,1698397.7284964297
1446,1,4,45,1.3090829600188185,838590.8296001882
8803,4,1,16,7.780680120681889,4582306.801206819
7305,2,3,3,8.423683600887447,3823236.8360088747
1977,1,2,43,4.958284361894372,1109582.8436189438
6845,4,1,14,5.286416275108222,3577364.1627510823
8094,2,2,45,2.383613626953574,4163336.136269536
502,5,1,36,2.2827001370523123,406827.0013705231
8726,4,2,27,7.281714500372965,4559317.1450037295
6584,1,1,23,8.295091654487315,3421450.9165448733
1712,5,3,5,3.726036818662247,1040760.3681866225
5766,3,3,20,9.72149317112523,3095214.9317112523
7250,2,4,1,9.597188854473444,3821471.8885447346
4971,5,3,25,7.1876440324738775,2714876.4403247386
4287,1,1,44,2.4899245591500643,2225399.245591501
4120,3,3,49,7.442488586455449,2263924.8858645544
4943,3,1,11,2.1855955946632717,2573855.9559466327
4434,5,1,45,4.753231827162358,2402032.3182716235
1085,4,1,26,7.214314451867882,722643.1445186788
1943,1,1,41,2.8752494113722147,1055752.4941137221
8468,4,3,49,9.023060784761833,4473730.607847618
2177,1,2,39,1.5937955200329847,1173937.95520033
1793,5,2,26,1.0261960534457224,1049761.9605344571
7951,5,4,26,9.338221474991157,4241882.214749912
643,1,1,10,7.643783784663725,437937.83784663724
1703,5,3,9,5.32620465065475,1054262.0465065476
6767,5,1,18,4.699509074499188,3554495.090744992
6572,4,1,6,8.966399637515876,3473663.996375159
7411,5,1,35,4.033549871110682,3878335.498711107
6620,4,2,38,6.89990436288274,3507999.043628827
5402,2,4,49,9.123832669695974,2916738.32669696
697,3,2,34,9.0916979588379,546416.979588379
9466,4,2,27,9.787806245805402,4954378.062458054
9244,5,1,21,8.682915190544769,4834329.151905447
3010,5,1,35,7.901568036865532,1716515.6803686554
9046,4,2,11,7.709741243347546,4715597.412433475
4242,3,2,2,9.213702276710206,2304137.022767102
5627,3,3,50,2.869154537358355,2972191.5453735837
5947,1,1,33,8.784150761355505,3112841.507613555
6390,5,1,34,4.024721807243538,3367247.2180724354
7531,3,2,26,8.446143834051918,3952961.438340519
1964,4,4,39,1.8287146823369256,1159787.1468233692
1576,1,1,27,2.851262676011187,865012.6267601119
1739,5,2,9,9.326071908446055,1097260.7190844605
3212,4,1,34,4.148896640731789,1759488.966407318
3369,3,3,21,8.694881027507602,1886948.810275076
8878,1,4,27,9.359882941008062,4626098.829410081
9347,2,1,2,4.71717687162936,4776671.768716293
7140,5,2,12,4.9525540805922,3755525.540805922
5744,5,4,33,9.402521963053136,3142525.2196305315
2961,4,3,9,2.0842206183783243,1630842.2061837832
7699,1,2,32,3.8278442504163346,3953778.4425041634
812,5,4,13,5.782145651850256,630321.4565185026
2332,4,3,16,3.237361547664035,1331373.6154766404
875,4,4,5,5.8495957782596415,638495.9577825965
5619,3,1,2,2.8973558335133034,2914473.558335133
3286,2,2,41,3.2947976194064874,1766447.9761940648
5398,5,2,37,2.11679926956987,2868667.9926956985
2063,5,4,12,5.816799928256307,1255667.999282563
4525,2,3,21,1.6832435686848504,2374832.4356868486
6317,1,3,1,2.458832774021597,3248588.327740216
7455,1,1,43,1.17177938387418,3795717.7938387417
7914,3,1,19,3.353879109131422,4075038.791091314
1046,2,1,23,4.131260260066387,630812.6026006639
1769,2,2,10,7.071536941938542,1030215.3694193854
9968,2,4,46,4.289715980489771,5149897.159804897
2109,1,3,39,7.717171245507536,1216171.7124550752
7920,5,2,2,6.515201470670027,4156152.0147067
3654,4,4,21,2.958246775438702,2007082.467754387
315,4,1,19,1.1823637016281177,273823.6370162812
4970,2,2,9,5.85146144956826,2618014.6144956825
6518,2,1,35,1.0598540210272975,3342098.540210273
7594,3,3,15,5.601109866450294,3965511.098664503
3054,2,2,2,6.700576670261428,1665005.7667026143
3052,3,4,40,4.838992066844236,1714389.9206684423
3779,3,2,33,4.595169805918139,2041951.6980591814
9365,5,4,25,2.735959876653109,4882359.598766531
2532,3,4,36,8.333713903352066,1487337.1390335206
8232,2,4,40,8.652277571969709,4322522.775719697
7602,2,3,8,2.768779435217687,3917687.794352177
767,5,3,25,9.595302556844329,636953.0255684434
5423,3,4,27,2.913381549494193,2874133.815494942
3951,2,3,22,9.358446265146501,2165084.462651465
4989,5,3,6,6.4881985222380205,2707381.98522238
4509,5,3,47,2.5006622640936804,2448006.6226409366
8773,3,2,36,3.5166483900946104,4529666.483900947
9636,1,2,41,4.46924488003441,4933192.448800344
46,3,4,7,8.149126864231082,227991.2686423108
2056,4,3,20,8.885093030387285,1251850.9303038728
4055,2,4,1,8.4810645666646,2212810.645666646
6270,4,1,15,1.3534770131299303,3251034.7701312993
445,3,3,43,2.5742375949831455,374742.37594983145
2900,4,1,45,1.2951111768331947,1580451.1117683318
3182,4,4,31,1.1515421379286737,1758015.4213792868
7701,5,1,5,7.470832366028129,4042708.3236602815
9804,5,4,3,9.842320904547206,5161923.209045472
7686,5,2,6,1.5588132783885875,3991588.132783886
6924,1,1,10,8.15490017903693,3583549.0017903694
7589,5,2,28,8.038407514879713,4018884.075148797
2884,4,1,44,2.0000538505613177,1579000.538505613
614,3,4,9,5.183181802915004,483331.81802915
3346,1,1,30,5.5089861653470695,1778089.8616534707
1124,2,4,7,4.461103449678962,710111.0344967896
2277,5,1,42,8.605826676922245,1360558.2667692224
4718,2,4,46,8.99599373554046,2571959.9373554047
2760,2,4,38,2.246603275520736,1521466.0327552073
349,4,2,2,6.510384358844855,350603.84358844854
5266,2,1,25,2.7407515402179623,2727907.5154021797
8716,2,2,34,6.715467912888568,4512154.679128885
4910,5,4,37,3.8615706059905017,2672115.7060599052
6072,1,3,14,6.407652915350136,3172076.529153501
3447,5,3,20,8.773883117021239,1966238.8311702125
8183,2,2,27,8.121069412810424,4256210.6941281045
7453,2,2,22,3.9976174883422457,3847476.1748834224
5740,2,3,44,6.775424812188897,3044754.248121889
8792,1,4,46,4.771471737715682,4546714.717377157
4614,1,1,23,5.880305285563857,2412303.052855639
795,4,3,8,4.450966978664607,571009.669786646
40,2,3,42,2.079046315478079,146790.4631547808
823,4,4,26,7.246753865200723,636967.5386520072
3880,4,4,9,1.7245964320873135,2101745.964320873
7216,1,1,40,2.3935810313821815,3686935.810313822
2059,3,1,27,5.835614031578898,1176356.140315789
3965,1,3,19,4.665922989600368,2103659.229896004
3295,3,4,36,2.305777135942343,1808557.7713594234
9116,5,1,1,4.988567213876174,4723385.672138762
277,4,2,11,6.95090588772883,323509.0588772883
2405,3,2,23,7.434653952417578,1378346.5395241757
9747,2,3,7,3.0505093035071886,4992505.093035072
6195,4,3,49,3.5524378318001313,3282524.3783180015
9381,4,3,44,7.289122955980056,4910391.229559801
4285,4,1,36,6.69646509569027,2322464.6509569027
3824,5,1,49,1.1919887492885883,2063419.8874928858
2186,1,3,26,3.369191352129824,1204691.9135212982
2436,1,1,45,3.6734674294767045,1312234.674294767
6101,1,4,37,1.8103589822204105,3167103.5898222043
7216,1,2,17,5.975174188639328,3726251.741886393
14,4,4,11,8.179217387779559,234292.17387779558
2267,4,3,11,3.486419902226132,1298864.1990222614
216,5,4,36,8.785316156582898,373853.16156582895
2020,2,1,24,3.4330808405919244,1111330.8084059192
3200,1,2,43,4.886890093100766,1720368.9009310077
2271,5,1,9,4.6510283419412675,1301510.2834194126
408,1,2,1,1.7564044392107534,272064.0443921075
1241,1,3,20,6.07364854217183,756236.4854217183
6094,5,2,29,4.578386661205981,3237283.86661206
6945,5,2,15,8.000776150605276,3690007.7615060527
8101,2,1,22,3.0026048111647823,4146526.048111648
966,4,1,36,7.157808563658261,667578.0856365826
5609,1,4,45,3.509598853786394,2942095.988537864
7055,4,3,11,5.679313021253626,3714793.130212536
939,2,4,45,9.546189352535201,687461.893525352
764,2,4,32,2.287488693721138,520874.8869372114
3476,5,4,14,5.555878130613206,1960558.781306132
6723,1,2,5,2.120707131510721,3435207.0713151074
9374,4,2,11,9.349267580090796,4895992.675800908
8659,2,4,11,5.715354846133268,4492153.548461333
8599,5,1,44,4.556368163849557,4482063.681638496
9492,5,2,45,1.018773382663846,4908687.733826638
9453,3,4,41,1.65768265646855,4883576.826564685
5066,4,2,50,7.026698535188992,2738266.98535189
617,5,2,7,6.400179032505921,506001.7903250592
7927,4,3,16,4.992355916059374,4146423.559160594
8903,4,2,19,1.376776800540632,4584767.7680054065
556,1,4,32,8.690685238998693,460906.8523899869
7869,1,2,5,6.67069934824047,4053706.993482405
5413,5,1,17,8.659362923207777,2916593.629232078
5807,3,2,40,4.679204350656281,3060292.0435065627
1053,5,1,7,6.807997823326412,713079.9782332641
7743,1,3,3,9.556947523386322,4033569.475233863
3966,3,2,21,2.897744333095488,2112477.4433309548
5321,2,4,30,1.8762153461831481,2794262.1534618316
2518,5,3,37,1.7624154224928485,1440124.1542249285
5013,1,2,33,9.76913184905325,2670691.3184905327
3383,5,1,14,7.939951279154952,1892899.5127915496
4984,2,1,5,1.7352161575487544,2566852.1615754873
1087,4,4,26,1.6276123336804647,712776.1233368047
4517,5,2,13,8.213065863792684,2477130.658637927
8598,4,3,9,1.9687982446300765,4448187.982446301
7648,4,2,24,8.56437692672188,4031643.7692672187
5599,5,1,42,3.1341150002221805,2966841.1500022216
8844,3,1,26,1.1943968563883685,4521943.968563884
5228,5,4,31,7.223722247121662,2861737.2224712167
7823,3,4,33,3.992897229950357,4087928.9722995036
1974,1,4,40,3.6789867850836346,1123789.8678508364
4201,5,2,24,2.6959971792643915,2269459.971792644
2081,4,4,26,7.514393746543234,1268643.9374654323
1834,1,4,45,8.04683703095709,1099968.3703095708
4175,2,4,21,9.946588516987795,2297465.885169878
1660,4,1,1,8.270285427720573,1008202.8542772058
5669,2,1,24,8.830919722941438,2989809.1972294142
3198,4,1,33,5.7107164434451345,1767607.1644344514
6765,4,3,18,5.191272561436671,3568412.7256143666
591,2,3,14,6.39410828614365,451441.08286143653
6070,3,1,27,5.867641777384614,3182176.417773846
1966,2,4,2,5.6241551273503365,1140241.5512735033
9794,1,4,30,7.317779745381742,5065177.797453817
1859,2,2,28,9.75268404852676,1111026.8404852676
6501,5,4,12,9.612591426668969,3512625.9142666897
9890,3,4,8,1.0999531174005401,5079999.531174005
8634,3,4,38,9.111035485025573,4547110.354850256
2278,3,3,50,6.28697447413657,1331869.7447413658
5233,5,2,6,7.127470729412066,2820774.7072941205
3442,1,1,26,3.4825068585819317,1803825.0685858193
7648,3,1,25,1.225722338940663,3923757.2233894067
6796,5,2,38,8.341757223670383,3630417.5722367037
7951,5,2,27,9.484747430848826,4213847.474308488
3276,1,4,24,8.296527956709113,1812965.279567091
4194,2,2,49,1.7030290541093356,2208530.2905410933
8063,2,4,27,2.7071440143535455,4172071.4401435354
5519,1,2,36,5.774044190319238,2885240.4419031925
7280,2,2,39,9.898373131194774,3828483.7313119476
2780,3,3,12,2.0725520146780645,1521725.5201467806
218,2,2,46,3.115594779741791,233155.9477974179
7030,5,3,45,1.547774329013587,3697977.7432901356
9189,4,2,41,3.809164220347027,4763091.642203471
8416,1,1,49,9.472468010326562,4362224.680103266
2516,2,4,43,8.108885525023762,1460588.8552502375
5501,3,4,39,3.6434059690137635,2926434.059690138
6619,3,4,8,5.807267574681682,3491572.6757468167
4094,2,2,26,7.194772469373394,2201947.7246937337
3400,5,3,49,4.575997425752266,1915259.9742575227
7185,5,2,15,3.665145359053133,3766651.4535905314
7617,1,3,39,7.595619048924913,3968956.1904892493
3254,2,3,23,8.657129599425787,1810071.2959942578
2949,1,2,6,2.7753368311121296,1555253.3683111214
3723,2,2,17,3.5487653191445676,1975487.6531914456
3430,1,1,4,9.314758802878679,1845147.5880287867
7376,4,2,30,8.230363999638213,3895303.639996382
6661,3,4,14,4.646969470981203,3503969.694709812
4898,4,2,43,1.7210189128337832,2597710.189128338
8907,1,1,12,5.001668627473815,4544516.686274738
3288,2,3,49,1.4651541062157052,1768151.5410621571
9650,5,3,12,8.835674684379736,5064356.746843797
5186,2,1,1,2.654907779151941,2675049.0777915195
7162,4,1,11,3.7720840820731976,3719220.840820732
9019,3,1,32,3.4339080584244304,4634839.080584244
3718,5,3,20,8.05199836214725,2094519.9836214725
8482,2,4,34,8.482008506266743,4442820.085062668
5554,5,4,50,2.415071689921347,2986150.7168992134
5172,1,4,29,2.5116369896751785,2705616.369896752
7834,1,4,8,5.99130464819699,4060913.0464819698
1336,2,1,47,4.213137095709447,788631.3709570945
7763,3,1,17,4.4371240326058095,4009371.240326058
3148,2,4,16,6.053367037498656,1742533.6703749865
9267,1,2,5,4.285101107201102,4728851.011072011
3544,5,3,31,8.351571953279095,2016015.719532791
4544,2,3,45,8.154983601765263,2461049.8360176524
9945,5,2,11,1.411569662232958,5122115.69662233
9127,5,1,1,9.370689864049005,4772706.89864049
3969,2,2,29,7.479860916257179,2143798.609162572
5224,3,4,6,5.995410089027639,2794954.1008902765
3872,5,2,41,6.2249858470087975,2148749.858470088
3797,3,3,4,4.0502956613103205,2046002.9566131032
1884,3,3,35,7.8740874232664275,1143240.8742326642
9936,2,1,30,4.991353246902811,5087913.532469028
6345,2,2,21,9.194344047772365,3344943.4404777237
8618,3,1,36,5.107688452360696,4453076.884523607
5652,4,4,4,9.76242077333488,3065624.207733349
1063,1,1,32,6.90112976781906,651511.2976781906
2541,3,4,45,8.193863038359755,1494938.6303835975
678,2,1,14,7.5773929575733145,476773.92957573314
5116,4,3,20,4.996855207386611,2742968.552073866
1659,1,3,11,9.800194537197363,998001.9453719737
8466,2,4,28,6.590360440049569,4412903.604400496
6034,5,1,41,8.036503761496459,3232865.0376149644
7603,5,3,22,3.094524252422346,3988445.2425242234
5874,1,4,5,5.044757538631929,3069947.5753863193
6213,3,4,48,9.185445633388646,3342354.4563338864
4362,4,4,14,7.0069385075204975,2398069.385075205
3751,3,4,50,1.5083999685132432,2035583.9996851324
6630,4,2,22,8.644954296757781,3522449.542967578
8109,1,4,15,4.500457914258613,4187004.5791425863
28,5,2,11,6.597150109518242,215471.50109518244
1959,2,2,16,9.90050862877081,1156505.086287708
3248,2,2,13,4.337129545123587,1743871.295451236
6394,2,4,46,3.6759977546505387,3356759.977546505
1536,5,3,48,6.755726845978703,1004557.268459787
9086,3,2,29,5.974351137373192,4707243.511373732
3251,2,4,39,3.8597384210093404,1783597.3842100934
6476,5,3,4,4.43049308473719,3429304.930847372
8512,5,3,11,4.611555711090585,4452615.557110906
1096,5,1,22,8.039957164920114,754399.5716492011
7170,4,3,16,7.88889609019795,3796888.9609019794
8824,5,1,30,2.0699956288537993,4562699.956288538
5274,1,2,36,7.896700739388886,2783967.0073938887
1065,4,1,47,8.346757418011913,734467.5741801191
1505,3,1,17,7.839932748418638,914399.3274841864
6931,3,1,42,7.587333526005878,3637373.3352600588
4399,2,2,2,4.3953562953851835,2314453.5629538517
8628,4,1,13,2.923923855029197,4444739.238550292
8682,3,4,5,9.967164830504341,4563171.648305044
